"","study_id","study","ClinicalTrials","vaccine","vaccine_type","dose_unit","standard_dosage","location","vaccination_schedule","against_strain","assay","conv","conv_lower","conv_upper","conv_N","dosage_tested","dose_frac","age","age_group","measured_day","schedule_type","N","nab_measurement","nab","nab_lower","nab_upper","derived_from","logTiter_vaccine","logTiter_conv","sd_vaccine","sd_conv","se_vaccine","se_conv","log_ratio_to_conv","ratio_to_conv","se_sd_conv","se_log_ratio_to_conv","mean_sd_vaccine","se_sd_vaccine","log_ratio_lower","log_ratio_upper"
"11",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"30 + CpG/Alum",1,"18-54","adult","21","prime",8,"GMT/CI",52,19.7,138.4,"Figure 5 (95% CI from Bingyi's data)",1.7160033436348,2.8555191556678,0.610904083910004,1.23320040003072,0.21598721019366,0.269106389532886,-1.139515812033,0.0725244072524407,0.194986103776393,0.345063362086828,0.592725862935744,0.16257556480764,-1.81584000172318,-0.463191622342818
"12",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"30 + CpG/Alum",1,"55-75","elderly","21","prime",8,"GMT/CI",10,10,10,"Figure 5 (95% CI from Bingyi's data)",1,2.8555191556678,0.44734451237116,1.23320040003072,0.158160169112118,0.269106389532886,-1.8555191556678,0.0139470013947001,0.194986103776393,0.312142416183702,0.430396150824801,0.118774417105109,-2.46731829138786,-1.24372001994774
"13",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"3 + CpG/Alum",0.1,"18-54","adult","35","prime",8,"GMT/CI",190,91.4,400.7,"Figure 5 (95% CI from Bingyi's data)",2.27875360095283,2.8555191556678,0.463135566012569,1.23320040003072,0.163743149668079,0.269106389532886,-0.576765554714971,0.264993026499303,0.194986103776393,0.315008044263394,0.445515270031224,0.119363331854019,-1.19418132147122,0.0406502120412802
"14",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"3 + CpG/Alum",0.1,"55-75","elderly","35","prime",8,"GMT/CI",123,54.8,280.3,"Figure 5 (95% CI from Bingyi's data)",2.0899051114394,2.8555191556678,0.511456496240299,1.23320040003072,0.180827178386713,0.269106389532886,-0.765614044228402,0.171548117154812,0.194986103776393,0.324217083650331,0.494011835817541,0.136439075867604,-1.40107952818305,-0.130148560273754
"15",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"9 + CpG/Alum",0.3,"18-54","adult","35","prime",8,"GMT/CI",494,124.5,1953.9,"Figure 5 (95% CI from Bingyi's data)",2.69372694892365,2.8555191556678,0.86276622416345,1.23320040003072,0.305033923842344,0.269106389532886,-0.161792206744153,0.688981868898187,0.194986103776393,0.406772594433404,0.838176754090981,0.229589878161191,-0.959066491833625,0.635482078345319
"16",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"9 + CpG/Alum",0.3,"55-75","elderly","35","prime",7,"GMT/CI",263,61.5,1105,"Figure 5 (95% CI from Bingyi's data)",2.41995574848976,2.8555191556678,0.84669924852686,1.23320040003072,0.320022235266763,0.269106389532886,-0.435563407178042,0.366806136680614,0.194986103776393,0.418129740574096,0.811065368361904,0.236722428695162,-1.25509769870327,0.383970884347187
"17",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"30 + CpG/Alum",1,"18-54","adult","35","prime",7,"GMT/CI",1050,353.4,3136.9,"Figure 5 (95% CI from Bingyi's data)",3.02118929906994,2.8555191556678,0.639997880131805,1.23320040003072,0.24189646149104,0.269106389532886,0.165670143402138,1.46443514644352,0.194986103776393,0.361845473882584,0.616830888637158,0.186381261142722,-0.543546985407726,0.874887272212002
"18",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"30 + CpG/Alum",1,"55-75","elderly","35","prime",8,"GMT/CI",190,55.8,649.5,"Figure 5 (95% CI from Bingyi's data)",2.27875360095283,2.8555191556678,0.769119292951607,1.23320040003072,0.271924733793742,0.269106389532886,-0.576765554714971,0.264993026499303,0.194986103776393,0.382571966741191,0.745466320699329,0.195507210533482,-1.32660660952771,0.173075500097763
"19",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"3 + CpG/Alum",0.1,"18-54","adult","49","prime",8,"GMT/CI",207,71.1,595.4,"Figure 5 (95% CI from Bingyi's data)",2.31597034545692,2.8555191556678,0.66593529373446,1.23320040003072,0.235443681015546,0.269106389532886,-0.539548810210882,0.288702928870293,0.194986103776393,0.35756394647332,0.643924393553815,0.175671846009331,-1.24037414529859,0.161276524876825
"20",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"3 + CpG/Alum",0.1,"55-75","elderly","49","prime",8,"GMT/CI",48,14.6,157,"Figure 5 (95% CI from Bingyi's data)",1.68124123737559,2.8555191556678,0.744299729596586,1.23320040003072,0.26314969301653,0.269106389532886,-1.17427791829221,0.0669456066945607,0.194986103776393,0.376385453786566,0.720206154090266,0.198058174508335,-1.91199340771388,-0.436562428870544
"21",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"9 + CpG/Alum",0.3,"18-54","adult","49","prime",8,"GMT/CI",453,116.3,1756.9,"Figure 5 (95% CI from Bingyi's data)",2.65609820201283,2.8555191556678,0.850813483529155,1.23320040003072,0.300807991864207,0.269106389532886,-0.199420953654968,0.631799163179916,0.194986103776393,0.403613301139596,0.824419116995344,0.222319633572955,-0.990503023888576,0.59166111657864
"22",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"9 + CpG/Alum",0.3,"55-75","elderly","49","prime",7,"GMT/CI",195,77.5,90.8,"Figure 5 (95% CI from Bingyi's data)",2.29003461136252,2.8555191556678,0.0464249348211858,1.23320040003072,0.0175469760241772,0.269106389532886,-0.565484544305282,0.271966527196653,0.194986103776393,0.269677854587688,0.0445813077591109,0.0128475838765215,-1.09405313929715,-0.0369159493134131
"23",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"30 + CpG/Alum",1,"18-54","adult","49","prime",7,"GMT/CI",1159,396.8,3389,"Figure 5 (95% CI from Bingyi's data)",3.0640834359636,2.8555191556678,0.628703340778102,1.23320040003072,0.237627526876336,0.269106389532886,0.208564280295796,1.61645746164575,0.194986103776393,0.359005696914115,0.598760342572598,0.176186781593967,-0.495086885655869,0.91221544624746
"24",16,"Richmond et al. 2021","NCT04405908","SCB-2019","Protein subunit","ug","30 ug + CpG/Alum","Perth, WA, Australia","Day 0/21","Live SARS-CoV-2 virus","MNT 50",717,213,2417,21,"30 + CpG/Alum",1,"55-75","elderly","49","prime",8,"GMT/CI",135,46.5,385.5,"Figure 5 (95% CI from Bingyi's data)",2.13033376849501,2.8555191556678,0.662783762042413,1.23320040003072,0.234329446300261,0.269106389532886,-0.725185387172794,0.188284518828452,0.194986103776393,0.356831246236666,0.643582674106971,0.17206318616392,-1.42457462979666,-0.0257961445489289
"25",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AF03",1,"18-49","adult","0","prime",24,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.0913138162119583,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.326296273105331,0.440988283155242,0.0658429961274209,-1.80030925714758,-0.521227866574678
"26",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AF03",1,">=50","elderly","0","prime",10,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.141462755787024,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.343719007455358,0.432531379223576,0.106054987552438,-1.83445781647363,-0.487079307248625
"27",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AF03",1,">=18 (total)","adult","0","prime",34,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.0767189509429195,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.322516421667207,0.443435154709201,0.0545341069171736,-1.79290074832885,-0.528636375393402
"28",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AF03",2,"18-49","adult","0","prime",24,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.0913138162119583,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.326296273105331,0.442227325674834,0.0642973567383136,-1.80030925714758,-0.521227866574678
"29",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AF03",2,">=50","elderly","0","prime",10,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.141462755787024,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.343719007455358,0.432530257237013,0.105252801649231,-1.83445781647363,-0.487079307248625
"30",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AF03",2,">=18 (total)","adult","0","prime",34,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.0767189509429195,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.322516421667207,0.443641941843553,0.0558494390048142,-1.79290074832885,-0.528636375393402
"31",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AS03",1,"18-49","adult","0","prime",24,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.0913138162119583,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.326296273105331,0.440796000623725,0.0651048555322516,-1.80030925714758,-0.521227866574678
"32",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AS03",1,">=50","elderly","0","prime",10,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.141462755787024,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.343719007455358,0.438647647384396,0.105788778631093,-1.83445781647363,-0.487079307248625
"33",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AS03",1,">=18 (total)","adult","0","prime",34,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.0767189509429195,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.322516421667207,0.445789191013107,0.0553600779180403,-1.79290074832885,-0.528636375393402
