"","study_id","study","ClinicalTrials","vaccine","vaccine_type","dose_unit","standard_dosage","location","vaccination_schedule","against_strain","assay","conv","conv_lower","conv_upper","conv_N","dosage_tested","dose_frac","age","age_group","measured_day","schedule_type","N","nab_measurement","nab","nab_lower","nab_upper","derived_from","logTiter_vaccine","logTiter_conv","sd_vaccine","sd_conv","se_vaccine","se_conv","log_ratio_to_conv","ratio_to_conv","se_sd_conv","se_log_ratio_to_conv","mean_sd_vaccine","se_sd_vaccine","log_ratio_lower","log_ratio_upper"
"11",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,"18-50","adult","14","prime",24,"GMT/CI",9.3,7.8,11.2,"Appendix 6",0.968482948553935,2.29666519026153,0.196363370199638,0.969499917363362,0.0400825050968625,0.0518414053287783,-1.3281822417076,0.046969696969697,NA,0.0655296766457969,0.194141830008427,0.0290644756237727,-1.45662040793336,-1.19974407548183
"12",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,">60","elderly","14","prime",24,"GMT/CI",4.7,3.3,6.7,"Appendix 12",0.672097857935718,2.29666519026153,0.38437100957466,0.969499917363362,0.078459403781362,0.0518414053287783,-1.62456733232581,0.0237373737373738,NA,0.0940394031679779,0.379703324655308,0.05503877784227,-1.80888456253505,-1.44025010211658
"13",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-50","adult","14","prime",24,"GMT/CI",12,9.4,15.2,"Appendix 6",1.07918124604762,2.29666519026153,0.260840331854958,0.969499917363362,0.0532438097819066,0.0518414053287783,-1.21748394421391,0.0606060606060606,NA,0.0743130848946169,0.257273223323086,0.0373658202232494,-1.36313759060736,-1.07183029782046
"14",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,">60","elderly","14","prime",24,"GMT/CI",6.9,4.9,9.6,"Appendix 12",0.838849090737255,2.29666519026153,0.365017903786942,0.969499917363362,0.0745089676048609,0.0518414053287783,-1.45781609952428,0.0348484848484849,NA,0.0907695849941207,0.362044298188993,0.0537995265362178,-1.63572448611275,-1.2799077129358
"15",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,"18-50","adult","14","prime",24,"GMT/CI",12.2,9.6,15.4,"Appendix 6",1.08635983067475,2.29666519026153,0.25650842605612,0.969499917363362,0.0523595632134935,0.0518414053287783,-1.21030535958678,0.0616161616161616,NA,0.0736821224339426,0.25289942256627,0.038735569085818,-1.35472231955731,-1.06588839961626
"16",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,">60","elderly","14","prime",24,"GMT/CI",6.7,4.8,9.3,"Appendix 12",0.826074802700826,2.29666519026153,0.358977359811659,0.969499917363362,0.0732759467291704,0.0518414053287783,-1.4705903875607,0.0338383838383839,NA,0.089760212096,0.35663510085982,0.0519783469171826,-1.64652040326886,-1.29466037185254
"17",4,"Xia et al. 2020 Phase 2","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/14","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-59","adult","14","prime",84,"GMT/CI",104.9,79,139.1,"Appendix 17",2.02077548819356,2.29666519026153,0.574458686532492,0.969499917363362,0.0626785813014298,0.0518414053287783,-0.275889702067973,0.52979797979798,NA,0.081339632777771,0.573225762993233,0.0449864271295355,-0.435315382312404,-0.116464021823542
"18",4,"Xia et al. 2020 Phase 2","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/21","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-59","adult","14","prime",84,"GMT/CI",218.9,165.6,289.5,"Appendix 17",2.34024576156793,2.29666519026153,0.56718313898452,0.969499917363362,0.0618847539833148,0.0518414053287783,0.0435805713064008,1.10555555555556,NA,0.0807295118407023,0.564485033399218,0.0440523898606913,-0.114649271901376,0.201810414514177
"19",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,"18-50","adult","28","prime",24,"GMT/CI",22.6,18.9,27,"Appendix 7",1.3541084391474,2.29666519026153,0.193587123531678,0.969499917363362,0.0395158061188121,0.0518414053287783,-0.94255675111413,0.114141414141414,NA,0.0651845859055823,0.191889406020975,0.0275124066745421,-1.07031853948907,-0.814794962739189
"20",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,">60","elderly","28","prime",24,"GMT/CI",13.4,9.4,19,"Appendix 13",1.12710479836481,2.29666519026153,0.381952619016294,0.969499917363362,0.0779657518757985,0.0518414053287783,-1.16956039189672,0.0676767676767677,NA,0.0936279326484424,0.378150854040942,0.054848093565325,-1.35307113988767,-0.986049643905776
